leverans_id,prenumeration_id,kund_id,pren_startdatum,paus_från,paus_till,pren_avslutsdatum,kasstyp,kostpreferens,antal_portioner,leveransvecka,leveransdatum,postnummer,veckapris,leveransstatus,recept_1,recept_2,recept_3,omdöme_text,omdömesdatum,omdömesbetyg
LEV-2024-002484,PREN-1109,KUND-05108,2024-09-05,,,,Klassisk,Standard,4,2024-W51,2024-12-16,60493,699,Delivered,Köttfärssås med pasta,Fläskfilé med gräddsås,Pasta Carbonara,,,
LEV-2024-002485,PREN-1110,KUND-05109,2024-08-06,,,,Klassisk,Standard,4,2024-W51,2024-12-16,S-11595,699,Levererad,Panerad fisk med remouladsås,Pasta Carbonara,Kycklinggryta med ris,,,
LEV-2024-002486,PREN-1112,KUND-05111,2024-09-25,,,,Klassisk,Standard,6,2024-W51,2024-12-18,50197,899,Missad,Panerad fisk med remouladsås,Biff med bearnaise,Köttfärssås med pasta,,,
LEV-2024-002487,PREN-1113,KUND-05112,2024-09-14,,,,Klassisk,Standard,2,2024-W51,2024-12-18,10721,499,Levererad,Biff med bearnaise,Kycklinggryta med ris,Laxfile med potatismos,,,
LEV-2024-002488,PREN-1114,KUND-05113,2024-04-07,,,,Klassisk,Standard,6,2024-W51,2024-12-18,41318,899,Levererad,Kyckling Tikka Masala,Pasta Carbonara,Fläskfilé med gräddsås,,,
LEV-2024-002489,PREN-1116,KUND-05115,2024-10-23,,,,Klassisk,Standard,2,vecka 51,2024-12-18,10385,499:-,Levererad,Kycklinggryta med ris,Laxfile med potatismos,Panerad fisk med remouladsås,,,
LEV-2024-002490,PREN-1117,KUND-05116,2024-08-14,,,,Klassisk,Standard,4,2024-W51,2024-12-17,11923,0,Levererad,Panerad fisk med remouladsås,Köttfärssås med pasta,Biff med bearnaise,Enkel att laga och gott resultat. Sparar tid i vardagen!,2024-12-23,4
LEV-2024-002491,PREN-1118,KUND-05117,2024-09-06,,,2025-01-08,Klassisk,Laktosfri,6,51,2024-12-18,20792,929,Levererad,Köttfärssås med pasta,Laxfile med potatismos,Kycklinggryta med ris,Laktosfri-recepten är så tråkiga jämfört med vanliga.,2024-12-21,2
LEV-2024-002492,PREN-1119,KUND-05118,2024-11-04,,,,Klassisk,Standard,4,2024-W51,2024-12-16,60120,699,Delivered,Köttfärssås med pasta,Panerad fisk med remouladsås,Pasta Carbonara,Snabb leverans och allt var fräscht.,2024-12-23,5
LEV-2024-002493,PREN-1120,KUND-05119,2024-09-08,,,,Vegetarisk,Standard,2,2024-W51,2024-12-18,90847,479,Levererad,Grönsaksgratäng,Pasta med pesto och mozarella,Thai-curry med tofu,,,
LEV-2024-002494,PREN-1121,KUND-05120,2024-09-16,,,,Familj,Laktosfri,6,2024-W51,2024-12-16,10739,949,Levererad,Pizza med färskost,Chicken nuggets-sallad,Fiskpinnar med potatismos,,,
LEV-2024-002495,PREN-1124,KUND-05123,2024-11-11,,,,Familj,Lactose free,6,2024-W51,2024-12-17,40486,949,Levererad,Barnens favorit-pasta,Köttbullar med makaroner,Pizza med färskost,"Fungerar, men recepten börjar bli repetitiva.",2024-12-22,3
LEV-2024-002496,PREN-1126,KUND-05125,2024-11-04,,,,Vegetarisk,Laktosfri,4,2024-W51,2024-12-16,,709,Missad,Thai-curry med tofu,Vegetarisk lasagne,Falafel med hummus,Inget paket denna vecka trots att jag betalat.,2024-12-17,1
LEV-2024-002497,PREN-1128,KUND-05127,2024-04-19,,,,Klassisk,Standard,2,2024-W51,2024-12-16,41358,499,Levererad,Fläskfilé med gräddsås,Köttfärssås med pasta,Biff med bearnaise,"Sådär. Några recept var bra, andra inte.",2024-12-23,3
LEV-2024-002498,PREN-1129,KUND-05128,2024-10-17,,,,Snabb & Enkel,Standard,6,2024-W51,2024-12-16,10916,859,Levererad,Wrap med kyckling,Quesadillas,Snabb pasta pesto,,,
LEV-2024-002499,PREN-1130,KUND-05129,2024-09-18,,,,Klassisk,Standard,4,2024-W51,2024-12-16,10824,699,LEVERERAD,Pasta Carbonara,Kycklinggryta med ris,Laxfile med potatismos,,,
LEV-2024-002500,PREN-1131,KUND-05130,2024-08-14,,,,Familj,Standard,4,W51-2024,2024-12-16,21036,719,Levererad,Barnens favorit-pasta,Köttbullar med makaroner,Chicken nuggets-sallad,Barnen älskade Barnens favorit-pasta. Kommer definitivt beställa igen!,2024-12-23,4
LEV-2024-002501,PREN-1133,KUND-05132,2024-10-25,,,,Klassisk,Standard,4,vecka 51,2024-12-17,11719,699,Levererad,Pasta Carbonara,Köttfärssås med pasta,Biff med bearnaise,Bästa matkassen vi testat. Rekommenderas!,2024-12-23,5
LEV-2024-002502,PREN-1134,KUND-05133,2024-08-26,,,,Klassisk,Standard,2,2024-W51,2024-12-17,11531,499,Levererad,Panerad fisk med remouladsås,Kycklinggryta med ris,Kyckling Tikka Masala,Barnen älskade Panerad fisk med remouladsås. Kommer definitivt beställa igen!,2024-12-20,4
LEV-2024-002503,PREN-1135,KUND-05134,2024-11-23,,,2025-01-18,Klassisk,Standard,2,2024-W51,2024-12-16,11677,499,Levererad,Fläskfilé med gräddsås,Biff med bearnaise,Köttfärssås med pasta,Enkel att laga och gott resultat. Sparar tid i vardagen!,2024-12-20,5
LEV-2024-002504,PREN-1137,KUND-05136,2024-05-09,,,,Klassisk,Standard,2 st,2024-W51,2024-12-16,21132,499,Levererad,Fläskfilé med gräddsås,Köttfärssås med pasta,Pasta Carbonara,,,
LEV-2024-002505,PREN-1138,KUND-05137,2024-08-28,,,2025-01-01,Klassisk,Nötfri,4,2024-W51,2024-12-18,40951,719,Levererad,Pasta Carbonara,Kyckling Tikka Masala,Köttfärssås med pasta,,,
LEV-2024-002506,PREN-1140,KUND-05139,2024-09-06,,,,Veg,Standard,4,2024-W51,2024-12-18,S-70067,679,Missad,Thai-curry med tofu,Halloumisallad,Falafel med hummus,"Var är min matkasse?! Ingen info, ingen leverans.",2024-12-20,2
LEV-2024-002507,PREN-1143,KUND-05142,2024-09-22,,,,Klassisk,Standard,6,2024-W51,2024-12-17,70929,899,Levererad,Kycklinggryta med ris,Biff med bearnaise,Köttfärssås med pasta,,,
LEV-2024-002508,PREN-1144,KUND-05143,2024-05-08,,,,Snabb & Enkel,Standard,4,2024-W51,2024-12-18,40286,"659,00",Levererad,Quesadillas,Sallad med räkor,15-minuters wok,,,
LEV-2024-002509,PREN-1145,KUND-05144,2024-06-25,,,,Familj,Standard,6,2024-W51,2024-12-18,,919,Missad,Pannkakor med sylt,Chicken nuggets-sallad,Barnens favorit-pasta,Missad leverans IGEN. Funderar på att avsluta.,2024-12-21,2
LEV-2024-002510,PREN-1146,KUND-05145,2024-07-03,,,,Klassisk,Fläskfri,2,2024-W51,2024-12-17,,SEK 499,Levererad,Kyckling Tikka Masala,Panerad fisk med remouladsås,Kycklinggryta med ris,Bra variation och tydliga instruktioner.,2024-12-23,4
LEV-2024-002511,PREN-1147,KUND-05146,2024-08-18,,,,Familj,Glutenfri,4,2024-W51,2024-12-16,11926,769,Levererad,Pizza med färskost,Tacos,Fiskpinnar med potatismos,,,
LEV-2024-002512,PREN-1148,KUND-05147,2024-09-26,,,,Familj,Laktosfri,4,2024-W51,2024-12-17,11656,749 kr,Levererad,Pannkakor med sylt,Köttbullar med makaroner,Tacos,Ok kvalitet men Pannkakor med sylt var inte min grej.,2024-12-23,3
LEV-2024-002513,PREN-1149,KUND-05148,2024-07-24,,,,Vegetarisk,Laktosfri,4,2024-W51,2024-12-16,10349,709,Levererad,Vegetarisk lasagne,Pasta med pesto och mozarella,Halloumisallad,Goda recept denna vecka! Speciellt Halloumisallad.,2024-12-19,5
LEV-2024-002514,PREN-1150,KUND-05149,2024-11-19,,,,Familj,Standard,6,2024-W51,2024-12-18,80746,919,Levererad,Fiskpinnar med potatismos,Chicken nuggets-sallad,Pizza med färskost,,,
LEV-2024-002515,PREN-1153,KUND-05152,2024-11-21,,,,Klassisk,,2,2024-W51,2024-12-17,10060,499,Levererad,Kyckling Tikka Masala,Laxfile med potatismos,Panerad fisk med remouladsås,Enkel att laga och gott resultat. Sparar tid i vardagen!,2024-12-23,4
LEV-2024-002516,PREN-1155,KUND-05154,2024-10-31,,,2024-12-26,Klassisk,Laktosfri,4,2024-W51,2024-12-17,10112,729,Levererad,Fläskfilé med gräddsås,Panerad fisk med remouladsås,Laxfile med potatismos,Ok kvalitet men Fläskfilé med gräddsås var inte min grej.,2024-12-19,3
LEV-2024-002517,PREN-1156,KUND-05155,2024-07-19,2024-11-29,2024-12-15,,Klassisk,Standard,2 st,2024-W51,2024-12-16,10691,499,Levererad,Kyckling Tikka Masala,Köttfärssås med pasta,Panerad fisk med remouladsås,Älskar att slippa planera middagar. Tack!,2024-12-21,5
LEV-2024-002518,PREN-1157,KUND-05156,2024-08-17,,,,Klassisk,Standard,2,2024-W51,2024-12-16,10610,499,Levererad,Panerad fisk med remouladsås,Biff med bearnaise,Laxfile med potatismos,Bra variation och tydliga instruktioner.,2024-12-23,4
LEV-2024-002519,PREN-1158,KUND-05157,2024-09-19,,,,familj,Standard,4,2024-W51,2024-12-17,70874,719,Levererad,Fiskpinnar med potatismos,Chicken nuggets-sallad,Köttbullar med makaroner,,,
LEV-2024-002520,PREN-1159,KUND-05158,2024-04-07,,,,Klassisk,unknown,4,2024-W51,2024-12-18,80412,699,Levererad,Köttfärssås med pasta,Kycklinggryta med ris,Laxfile med potatismos,Goda recept denna vecka! Speciellt Kycklinggryta med ris.,2024-12-22,4
LEV-2024-002521,PREN-1160,KUND-05159,2024-04-28,,,,Familjekassen,Laktosfri,4,2024-W51,2024-12-18,10853,749,Levererad,Chicken nuggets-sallad,Korv stroganoff,Fiskpinnar med potatismos,,,
LEV-2024-002522,PREN-1162,KUND-05161,2024-11-14,,,2025-01-09,klassisk,Nötfri,4,2024-W51,2024-12-16,90870,719,Levererad,Pasta Carbonara,Biff med bearnaise,Kycklinggryta med ris,"Sådär. Några recept var bra, andra inte.",2024-12-18,3
LEV-2024-002523,PREN-1164,KUND-05163,2024-07-09,,,,Klassisk,Standard,fyra,v.51,2024-12-17,11844,699,Levererad,Kyckling Tikka Masala,Köttfärssås med pasta,Laxfile med potatismos,,,
LEV-2024-002524,PREN-1165,KUND-05164,2024-04-22,,,,Klassisk,Fläskfri,2,2024-W51,2024-12-16,10120,499,Levererad,Köttfärssås med pasta,Kycklinggryta med ris,Fläskfilé med gräddsås,,,
LEV-2024-002525,PREN-1167,KUND-05166,2024-04-09,,,,Klassisk,standard,4,2024-W51,2024-12-16,10140,699,Levererad,Kyckling Tikka Masala,Köttfärssås med pasta,Biff med bearnaise,Perfekta portionsstorlekar och fräscha ingredienser.,2024-12-20,5
LEV-2024-002526,PREN-1168,KUND-05167,2024-08-25,,,,Klassisk,Standard,4,2024-W51,2024-12-18,11719,699,Levererad,Biff med bearnaise,Pasta Carbonara,Köttfärssås med pasta,Goda recept denna vecka! Speciellt Biff med bearnaise.,2024-12-25,5
LEV-2024-002527,PREN-1169,KUND-05168,2024-07-12,,,,Klassisk,,6,2024-W51,2024-12-17,10273,899,LEVERERAD,Laxfile med potatismos,Kycklinggryta med ris,Fläskfilé med gräddsås,Bra variation och tydliga instruktioner.,2024-12-22,5
LEV-2024-002528,PREN-1170,KUND-05169,2024-05-02,,,,Klassisk,Standard,4,2024-W51,2024-12-16,90498,699,Levererad,Panerad fisk med remouladsås,Laxfile med potatismos,Kyckling Tikka Masala,,,
LEV-2024-002529,PREN-1172,KUND-05171,2024-07-03,,,,Vegetarisk,Standard,2,2024-W51,2024-12-16,10713,479,Levererad,Pasta med pesto och mozarella,Vegansk burrito bowl,Grönsaksgratäng,,,
LEV-2024-002530,PREN-1174,KUND-05173,2024-04-20,,,,Klassisk,Standard,2,2024-W51,2024-12-17,60891,499 kr,Levererad,Fläskfilé med gräddsås,Panerad fisk med remouladsås,Kycklinggryta med ris,"Helt okej, men inget speciellt denna vecka.",2024-12-24,3
LEV-2024-002531,PREN-1176,KUND-05175,2024-04-22,,,,Klassisk,Standard,4,v.51,2024-12-18,10488,699,Levererad,Köttfärssås med pasta,Kycklinggryta med ris,Panerad fisk med remouladsås,Älskar att slippa planera middagar. Tack!,2024-12-20,4
LEV-2024-002532,PREN-1178,KUND-05177,2024-06-08,,,,Familj,Laktosfri,4,2024-W51,2024-12-17,40790,749,Levererad,Tacos,Pizza med färskost,Köttbullar med makaroner,"Fungerar, men recepten börjar bli repetitiva.",2024-12-20,3
LEV-2024-002533,PREN-1179,KUND-05178,2024-06-03,,,,Familj,Standard,0,2024-W51,2024-12-16,10030,719,Levererad,Korv stroganoff,Chicken nuggets-sallad,Pizza med färskost,,,
LEV-2024-002534,PREN-1182,KUND-05181,2024-11-09,,,,Snabb & Enkel,Laktosfri,6,2024-W51,2024-12-17,40330,889,Levererad,Toast med avokado och ägg,Quesadillas,Sallad med räkor,,,
LEV-2024-002535,PREN-1186,KUND-05185,2024-10-14,,,,Veggie,GLUTENFRI,fyra,2024-W51,2024-12-16,21222,729,Delivered,Vegetarisk lasagne,Thai-curry med tofu,Falafel med hummus,Goda recept denna vecka! Speciellt Falafel med hummus.,2024-12-21,4
LEV-2024-002536,PREN-1189,KUND-05188,2024-08-31,,,,KLASSISK,Glutenfri,4,W51-2024,2024-12-16,40470,749,Levererad,Pasta Carbonara,Kyckling Tikka Masala,Köttfärssås med pasta,Snabb leverans och allt var fräscht.,2024-12-23,5
LEV-2024-002537,PREN-1191,KUND-05190,2024-10-17,,,,Vegetarisk,Standard,2,2024-W51,2024-12-17,20890,479,Levererad,Vegansk burrito bowl,Thai-curry med tofu,Falafel med hummus,,,
LEV-2024-002538,PREN-1192,KUND-05191,2024-10-29,,,,Familj,Standard,6,2024-W51,2024-12-17,10066,919,LEVERERAD,Korv stroganoff,Fiskpinnar med potatismos,Tacos,,,
LEV-2024-002539,PREN-1193,KUND-05192,2024-07-16,,,,Vegetarisk,Standard,4,2024-W51,2024-12-18,50027,679,Levererad,Grönsaksgratäng,Vegansk burrito bowl,Vegetarisk lasagne,"Bra vissa veckor, sämre andra. Ojämnt.",2024-12-20,3
LEV-2024-002540,PREN-1194,KUND-05193,2024-09-18,,,,Vegetarisk,Inga,6,2024-W51,2024-12-18,20853,879,Levererad,Grönsaksgratäng,Pasta med pesto och mozarella,Vegetarisk lasagne,Barnen älskade Vegetarisk lasagne. Kommer definitivt beställa igen!,2024-12-20,4
LEV-2024-002541,PREN-1195,KUND-05194,2024-11-10,,,,Familj,Standard,4,2024-W51,2024-12-17,21341,719,Levererad,Korv stroganoff,Chicken nuggets-sallad,Köttbullar med makaroner,,,
LEV-2024-002542,PREN-1196,KUND-05195,2024-06-17,,,,Familj,Lactose free,4,2024-W51,2024-12-16,,749,Levererad,Chicken nuggets-sallad,Korv stroganoff,Fiskpinnar med potatismos,,,
LEV-2024-002543,PREN-1201,KUND-05200,2024-04-24,,,,Familj,Standard,6,2024-W51,2024-12-18,50032,919,Levererad,Fiskpinnar med potatismos,Korv stroganoff,Chicken nuggets-sallad,,,
LEV-2024-002544,PREN-1206,KUND-05205,2024-10-11,,,,klassisk,Standard,4,2024-W51,2024-12-18,21493,699,levererad,Laxfile med potatismos,Fläskfilé med gräddsås,Panerad fisk med remouladsås,Älskar att slippa planera middagar. Tack!,2024-12-20,4
LEV-2024-002545,PREN-1208,KUND-05207,2024-05-28,,,,Klassisk,Ingen preferens,2,2024-W51,2024-12-16,41957,499,Levererad,Biff med bearnaise,Köttfärssås med pasta,Pasta Carbonara,,,
LEV-2024-002546,PREN-1209,KUND-05208,2024-09-19,,,,Familj,Laktosfri,4,2024-W51,2024-12-18,21177,749,LEVERERAD,Barnens favorit-pasta,Chicken nuggets-sallad,Fiskpinnar med potatismos,Enkel att laga och gott resultat. Sparar tid i vardagen!,2024-12-24,4
LEV-2024-002547,PREN-1210,KUND-05209,2024-04-21,,,,Snabb & Enkel,Standard,4,2024-W51,2024-12-17,60383,659,Levererad,Snabb pasta pesto,15-minuters wok,Wrap med kyckling,,,
LEV-2024-002548,PREN-1212,KUND-05211,2024-04-16,,,,Vegetarisk,Standard,2,2024-W51,2024-12-16,10410,479,Levererad,Svamprisotto,Thai-curry med tofu,Vegansk burrito bowl,Älskar att slippa planera middagar. Tack!,2024-12-23,5
LEV-2024-002549,PREN-1213,KUND-05212,2024-11-27,,,,Vegetarisk,Standard,2,2024-W51,2024-12-16,10657,479,Levererad,Falafel med hummus,Vegansk burrito bowl,Thai-curry med tofu,,,
LEV-2024-002550,PREN-1214,KUND-05213,2024-11-20,,,,KLASSISK,Standard,"""6""",2024-W51,2024-12-16,50293,899,Levererad,Biff med bearnaise,Fläskfilé med gräddsås,Panerad fisk med remouladsås,,,
LEV-2024-002551,PREN-1215,KUND-05214,2024-08-15,,,,Klassisk,Fläskfri,4,2024-W51,2024-12-17,41469,699,Levererad,Köttfärssås med pasta,Biff med bearnaise,Kycklinggryta med ris,Recepten börjar upprepas. Tråkigt.,2024-12-22,2
LEV-2024-002552,PREN-1217,KUND-05216,2024-10-15,,,,Snabb & enkel,Glutenfri,2,v.51,2024-12-16,10914,509,Levererad,Toast med avokado och ägg,Ramen-nudlar,15-minuters wok,,,
LEV-2024-002553,PREN-1218,KUND-05217,2024-06-03,,,,Familj,Standard,4,2024-W51,2024-12-18,10027,719,Levererad,Fiskpinnar med potatismos,Köttbullar med makaroner,Tacos,,,
LEV-2024-002554,PREN-1220,KUND-05219,2024-08-22,,,,Express,Glutenfri,6,2024-W51,2024-12-17,40681,909,Levererad,Snabb pasta pesto,15-minuters wok,Toast med avokado och ägg,"Bra vissa veckor, sämre andra. Ojämnt.",2024-12-20,3
LEV-2024-002555,PREN-1002,KUND-05001,2024-04-10,,,,Klassisk,Standard,4,2024-W52,2024-12-25,10393,699,Levererad,Kycklinggryta med ris,Panerad fisk med remouladsås,Fläskfilé med gräddsås,,,
LEV-2024-002556,PREN-1004,KUND-05003,2024-09-03,,,,Klassisk,Standard,4,2024-W52,2024-12-23,10620,699,Levererad,Laxfile med potatismos,Köttfärssås med pasta,Panerad fisk med remouladsås,,,
LEV-2024-002557,PREN-1007,KUND-05006,2024-09-04,,,,Vegetarisk,Standard,2,2024-W52,2024-12-24,20491,479,Levererad,Halloumisallad,Svamprisotto,Grönsaksgratäng,,,
LEV-2024-002558,PREN-1009,KUND-05008,2024-09-16,,,,Vegetarisk,Glutenfri,4,2024-W52,2024-12-25,10241,729,LEVERERAD,Vegansk burrito bowl,Grönsaksgratäng,Thai-curry med tofu,"Fungerar, men recepten börjar bli repetitiva.",2025-01-01,3
LEV-2024-002559,PREN-1010,KUND-05009,2024-10-10,,,,Veggie,GLUTENFRI,2,2024-W52,2024-12-24,10275,529,Levererad,Vegetarisk lasagne,Thai-curry med tofu,Pasta med pesto och mozarella,,,
LEV-2024-002560,PREN-1013,KUND-05012,2024-11-12,,,2024-12-31,Familj,Fläskfri,6,2024-W52,2024-12-24,20190,919,Levererad,Köttbullar med makaroner,Pannkakor med sylt,Korv stroganoff,,,
LEV-2024-002561,PREN-1016,KUND-05015,2024-10-13,,,,Vegetarisk,Standard,4,2024-W52,2024-12-23,70243,679,Levererad,Thai-curry med tofu,Falafel med hummus,Vegansk burrito bowl,,,
LEV-2024-002562,PREN-1019,KUND-05018,2024-11-19,,,,Klassisk,Standard,4,2024-W52,2024-12-23,10737,699,Missad,Laxfile med potatismos,Panerad fisk med remouladsås,Köttfärssås med pasta,"Var är min matkasse?! Ingen info, ingen leverans.",2024-12-26,2
LEV-2024-002563,PREN-1021,KUND-05020,2024-07-16,,,2024-12-25,Vegetarisk,Laktosfri,fyra,2024-W52,2024-12-23,80117,709,Levererad,Vegansk burrito bowl,Thai-curry med tofu,Halloumisallad,Besviken på urvalet för laktosfria.,2024-12-29,2
LEV-2024-002564,PREN-1023,KUND-05022,2024-04-21,,,,Standard,unknown,4,2024-W52,2024-12-25,10811,749,Levererad,Laxfile med potatismos,Kyckling Tikka Masala,Biff med bearnaise,Goda recept denna vecka! Speciellt Biff med bearnaise.,2024-12-30,4
LEV-2024-002565,PREN-1027,KUND-05026,2024-09-01,,,,Klassisk,Glutenfri,4,2024-W52,2024-12-25,70941,749,Missad,Pasta Carbonara,Köttfärssås med pasta,Laxfile med potatismos,"Var är min matkasse?! Ingen info, ingen leverans.",2024-12-27,1
LEV-2024-002566,PREN-1029,KUND-05028,2024-06-17,,,,Vegetarisk,Nötfri,6,2024-W52,2024-12-24,10982,899,Levererad,Pasta med pesto och mozarella,Thai-curry med tofu,Grönsaksgratäng,,,
LEV-2024-002567,PREN-1030,KUND-05029,2024-11-26,,,,Klassisk,Standard,2,2024-W52,2024-12-23,10779,0,Levererad,Kyckling Tikka Masala,Laxfile med potatismos,Panerad fisk med remouladsås,,,
LEV-2024-002568,PREN-1033,KUND-05032,2024-04-25,,,,Vegetarisk,Glutenfri,2,2024-W52,2024-12-24,11291,529,Levererad,Thai-curry med tofu,Svamprisotto,Falafel med hummus,Enkel att laga och gott resultat. Sparar tid i vardagen!,2024-12-30,5
LEV-2024-002569,PREN-1034,KUND-05033,2024-08-23,,,,Klassisk,Standard,6,2024-W52,2024-12-25,60814,899,Levererad,Kycklinggryta med ris,Köttfärssås med pasta,Biff med bearnaise,Bra variation och tydliga instruktioner.,2024-12-28,4
LEV-2024-002570,PREN-1036,KUND-05035,2024-08-23,,,,Snabb & Enkel,Standard,0,2024-W52,2024-12-25,S-10330,0,Levererad,Snabb pasta pesto,Sallad med räkor,Wrap med kyckling,,,
LEV-2024-002571,PREN-1037,KUND-05036,2024-11-13,,,,Klassisk,Ingen preferens,6,2024-W52,2024-12-25,,899,Levererad,Fläskfilé med gräddsås,Laxfile med potatismos,Pasta Carbonara,,,
LEV-2024-002572,PREN-1040,KUND-05039,2024-11-28,,,2025-01-02,Klassisk,Glutenfri,2,2024-W52,2024-12-25,21414,549,Levererad,Biff med bearnaise,Pasta Carbonara,Laxfile med potatismos,,,
LEV-2024-002573,PREN-1042,KUND-05041,2024-08-13,,,,Snabb & Enkel,Inga,4,2024-W52,2024-12-23,41356,659,Levererad,Wrap med kyckling,Sallad med räkor,15-minuters wok,,,
LEV-2024-002574,PREN-1043,KUND-05042,2024-11-23,,,,Klassisk,Standard,4,2024-W52,2024-12-24,40474,699,Levererad,Pasta Carbonara,Kyckling Tikka Masala,Fläskfilé med gräddsås,Gott men för lite grönsaker i familjevarianten.,2024-12-28,3
LEV-2024-002575,PREN-1044,KUND-05043,2024-07-14,,,,Familj,,4,2024-W52,2024-12-25,40696,719,Levererad,Tacos,Barnens favorit-pasta,Korv stroganoff,,,
LEV-2024-002576,PREN-1045,KUND-05044,2024-08-20,,,,Familj,Standard,4,2024-W52,2024-12-25,41993,719,Levererad,Barnens favorit-pasta,Pannkakor med sylt,Tacos,Bästa matkassen vi testat. Rekommenderas!,2025-01-01,4
LEV-2024-002577,PREN-1050,KUND-05049,2024-08-12,,,,Veg,Standard,6,2024-W52,2024-12-25,10269,879,Levererad,Svamprisotto,Halloumisallad,Vegetarisk lasagne,,,
LEV-2024-002578,PREN-1051,KUND-05050,2024-09-01,,,2025-01-14,Klassisk,Laktosfri,4,2024-W52,2024-12-24,50864,729,Levererad,Pasta Carbonara,Kyckling Tikka Masala,Biff med bearnaise,Varför är laktosfri-alternativen alltid sämre?,2024-12-31,2
LEV-2024-002579,PREN-1052,KUND-05051,2024-11-17,,,,Klassisk,GLUTENFRI,4,2024-W52,2024-12-25,41476,749,Levererad,Panerad fisk med remouladsås,Köttfärssås med pasta,Laxfile med potatismos,Älskar att slippa planera middagar. Tack!,2025-01-01,4
LEV-2024-002580,PREN-1054,KUND-05053,2024-05-11,,,,Familj,Standard,4,2024-W52,2024-12-24,21617,719,Levererad,Barnens favorit-pasta,Korv stroganoff,Tacos,,,
LEV-2024-002581,PREN-1056,KUND-05055,2024-10-10,,,,Familj,Laktosfri,6,2024-W52,2024-12-25,20465,949,Levererad,Chicken nuggets-sallad,Köttbullar med makaroner,Tacos,,,
LEV-2024-002582,PREN-1057,KUND-05056,2024-09-20,,,,Familj,,4,2024-W52,2024-12-23,20289,719,Levererad,Tacos,Chicken nuggets-sallad,Pannkakor med sylt,,,
LEV-2024-002583,PREN-1059,KUND-05058,2024-07-27,,,,Klassisk,Laktosfri,"""2""",2024-W52,2024-12-23,41642,529,Levererad,Fläskfilé med gräddsås,Laxfile med potatismos,Biff med bearnaise,Goda recept denna vecka! Speciellt Biff med bearnaise.,2024-12-28,4
LEV-2024-002584,PREN-1061,KUND-05060,2024-07-30,,,,Familj,,4,2024-W52,2024-12-24,21130,749,Levererad,Fiskpinnar med potatismos,Korv stroganoff,Tacos,,,
LEV-2024-002585,PREN-1062,KUND-05061,2024-06-20,,,,Vegetarisk,NF,2,2024-W52,2024-12-24,70319,499,Levererad,Halloumisallad,Svamprisotto,Vegetarisk lasagne,,,
LEV-2024-002586,PREN-1063,KUND-05062,2024-09-24,,,,VEGETARISK,Standard,6,2024-W52,2024-12-23,41578,879,Levererad,Vegansk burrito bowl,Thai-curry med tofu,Grönsaksgratäng,,,
LEV-2024-002587,PREN-1064,KUND-05063,2024-08-09,,,,Vegetarisk,,4,2024-W52,2024-12-24,20656,679,Levererad,Grönsaksgratäng,Pasta med pesto och mozarella,Vegetarisk lasagne,Bra variation och tydliga instruktioner.,2024-12-27,4
LEV-2024-002588,PREN-1065,KUND-05064,2024-09-30,,,,Klassisk,Standard,4,v52,2024-12-23,40978,0,Missad,Fläskfilé med gräddsås,Köttfärssås med pasta,Pasta Carbonara,"Var är min matkasse?! Ingen info, ingen leverans.",2024-12-25,1
